Actividad,Cantidad,Region,Clave Estado,Estado,Mes,Anio
RECORRIDOS TERRESTRES,14,PACIFICO SUR,7,CHIAPAS,JULIO,2011
RECORRIDOS TERRESTRES,10,PACIFICO SUR,7,CHIAPAS,AGOSTO,2011
RECORRIDOS TERRESTRES,9,PACIFICO SUR,7,CHIAPAS,SEPTIEMBRE,2011
RECORRIDOS TERRESTRES,6,PACIFICO SUR,7,CHIAPAS,OCTUBRE,2011
RECORRIDOS TERRESTRES,9,PACIFICO SUR,7,CHIAPAS,NOVIEMBRE,2011
RECORRIDOS TERRESTRES,8,PACIFICO SUR,7,CHIAPAS,DICIEMBRE,2011
RECORRIDOS ACUATICOS,55,PACIFICO SUR,7,CHIAPAS,ENERO,2011
RECORRIDOS ACUATICOS,75,PACIFICO SUR,7,CHIAPAS,FEBRERO,2011
RECORRIDOS ACUATICOS,40,PACIFICO SUR,7,CHIAPAS,MARZO,2011
RECORRIDOS ACUATICOS,25,PACIFICO SUR,7,CHIAPAS,ABRIL,2011
RECORRIDOS ACUATICOS,35,PACIFICO SUR,7,CHIAPAS,MAYO,2011
RECORRIDOS ACUATICOS,28,PACIFICO SUR,7,CHIAPAS,JUNIO,2011
RECORRIDOS ACUATICOS,20,PACIFICO SUR,7,CHIAPAS,JULIO,2011
RECORRIDOS ACUATICOS,27,PACIFICO SUR,7,CHIAPAS,AGOSTO,2011
RECORRIDOS ACUATICOS,25,PACIFICO SUR,7,CHIAPAS,SEPTIEMBRE,2011
RECORRIDOS ACUATICOS,25,PACIFICO SUR,7,CHIAPAS,OCTUBRE,2011
RECORRIDOS ACUATICOS,25,PACIFICO SUR,7,CHIAPAS,NOVIEMBRE,2011
RECORRIDOS ACUATICOS,25,PACIFICO SUR,7,CHIAPAS,DICIEMBRE,2011
PUNTOS DE REVISION,25,PACIFICO SUR,7,CHIAPAS,ENERO,2011
PUNTOS DE REVISION,10,PACIFICO SUR,7,CHIAPAS,FEBRERO,2011
PUNTOS DE REVISION,15,PACIFICO SUR,7,CHIAPAS,MARZO,2011
PUNTOS DE REVISION,18,PACIFICO SUR,7,CHIAPAS,ABRIL,2011
PUNTOS DE REVISION,12,PACIFICO SUR,7,CHIAPAS,MAYO,2011
PUNTOS DE REVISION,11,PACIFICO SUR,7,CHIAPAS,JUNIO,2011
PUNTOS DE REVISION,10,PACIFICO SUR,7,CHIAPAS,JULIO,2011
PUNTOS DE REVISION,8,PACIFICO SUR,7,CHIAPAS,AGOSTO,2011
PUNTOS DE REVISION,7,PACIFICO SUR,7,CHIAPAS,SEPTIEMBRE,2011
PUNTOS DE REVISION,5,PACIFICO SUR,7,CHIAPAS,OCTUBRE,2011
PUNTOS DE REVISION,4,PACIFICO SUR,7,CHIAPAS,NOVIEMBRE,2011
PUNTOS DE REVISION,6,PACIFICO SUR,7,CHIAPAS,DICIEMBRE,2011
PLATICAS DE PREVENCION,ND,PACIFICO SUR,7,CHIAPAS,ENERO,2011
PLATICAS DE PREVENCION,ND,PACIFICO SUR,7,CHIAPAS,FEBRERO,2011
PLATICAS DE PREVENCION,ND,PACIFICO SUR,7,CHIAPAS,MARZO,2011
PLATICAS DE PREVENCION,ND,PACIFICO SUR,7,CHIAPAS,ABRIL,2011
PLATICAS DE PREVENCION,ND,PACIFICO SUR,7,CHIAPAS,MAYO,2011
PLATICAS DE PREVENCION,ND,PACIFICO SUR,7,CHIAPAS,JUNIO,2011
PLATICAS DE PREVENCION,ND,PACIFICO SUR,7,CHIAPAS,JULIO,2011
PLATICAS DE PREVENCION,ND,PACIFICO SUR,7,CHIAPAS,AGOSTO,2011
PLATICAS DE PREVENCION,ND,PACIFICO SUR,7,CHIAPAS,SEPTIEMBRE,2011
PLATICAS DE PREVENCION,ND,PACIFICO SUR,7,CHIAPAS,OCTUBRE,2011
PLATICAS DE PREVENCION,ND,PACIFICO SUR,7,CHIAPAS,NOVIEMBRE,2011
PLATICAS DE PREVENCION,ND,PACIFICO SUR,7,CHIAPAS,DICIEMBRE,2011
INSPECCIONES REALIZADAS,11,PACIFICO SUR,7,CHIAPAS,ENERO,2011
INSPECCIONES REALIZADAS,4,PACIFICO SUR,7,CHIAPAS,FEBRERO,2011
INSPECCIONES REALIZADAS,7,PACIFICO SUR,7,CHIAPAS,MARZO,2011
INSPECCIONES REALIZADAS,3,PACIFICO SUR,7,CHIAPAS,ABRIL,2011
INSPECCIONES REALIZADAS,4,PACIFICO SUR,7,CHIAPAS,MAYO,2011
INSPECCIONES REALIZADAS,5,PACIFICO SUR,7,CHIAPAS,JUNIO,2011
INSPECCIONES REALIZADAS,5,PACIFICO SUR,7,CHIAPAS,JULIO,2011
INSPECCIONES REALIZADAS,10,PACIFICO SUR,7,CHIAPAS,AGOSTO,2011
INSPECCIONES REALIZADAS,3,PACIFICO SUR,7,CHIAPAS,SEPTIEMBRE,2011
INSPECCIONES REALIZADAS,0,PACIFICO SUR,7,CHIAPAS,OCTUBRE,2011
INSPECCIONES REALIZADAS,2,PACIFICO SUR,7,CHIAPAS,NOVIEMBRE,2011
INSPECCIONES REALIZADAS,25,PACIFICO SUR,7,CHIAPAS,DICIEMBRE,2011
ACTOS DE VIGILANCIA REALIZADOS,7,PACIFICO SUR,7,CHIAPAS,ENERO,2011
ACTOS DE VIGILANCIA REALIZADOS,70,PACIFICO SUR,7,CHIAPAS,FEBRERO,2011
ACTOS DE VIGILANCIA REALIZADOS,13,PACIFICO SUR,7,CHIAPAS,MARZO,2011
ACTOS DE VIGILANCIA REALIZADOS,3,PACIFICO SUR,7,CHIAPAS,ABRIL,2011
ACTOS DE VIGILANCIA REALIZADOS,2,PACIFICO SUR,7,CHIAPAS,MAYO,2011
ACTOS DE VIGILANCIA REALIZADOS,4,PACIFICO SUR,7,CHIAPAS,JUNIO,2011
ACTOS DE VIGILANCIA REALIZADOS,10,PACIFICO SUR,7,CHIAPAS,JULIO,2011
ACTOS DE VIGILANCIA REALIZADOS,0,PACIFICO SUR,7,CHIAPAS,AGOSTO,2011
ACTOS DE VIGILANCIA REALIZADOS,10,PACIFICO SUR,7,CHIAPAS,SEPTIEMBRE,2011
ACTOS DE VIGILANCIA REALIZADOS,8,PACIFICO SUR,7,CHIAPAS,OCTUBRE,2011
ACTOS DE VIGILANCIA REALIZADOS,30,PACIFICO SUR,7,CHIAPAS,NOVIEMBRE,2011
ACTOS DE VIGILANCIA REALIZADOS,19,PACIFICO SUR,7,CHIAPAS,DICIEMBRE,2011
RECORRIDOS TERRESTRES,8,AGUAS INTERIORES,8,CHIHUAHUA,ENERO,2011
RECORRIDOS TERRESTRES,8,AGUAS INTERIORES,8,CHIHUAHUA,FEBRERO,2011
RECORRIDOS TERRESTRES,9,AGUAS INTERIORES,8,CHIHUAHUA,MARZO,2011
RECORRIDOS TERRESTRES,13,AGUAS INTERIORES,8,CHIHUAHUA,ABRIL,2011
RECORRIDOS TERRESTRES,7,AGUAS INTERIORES,8,CHIHUAHUA,MAYO,2011
RECORRIDOS TERRESTRES,9,AGUAS INTERIORES,8,CHIHUAHUA,JUNIO,2011
RECORRIDOS TERRESTRES,10,AGUAS INTERIORES,8,CHIHUAHUA,JULIO,2011
RECORRIDOS TERRESTRES,16,AGUAS INTERIORES,8,CHIHUAHUA,AGOSTO,2011
RECORRIDOS TERRESTRES,15,AGUAS INTERIORES,8,CHIHUAHUA,SEPTIEMBRE,2011
RECORRIDOS TERRESTRES,11,AGUAS INTERIORES,8,CHIHUAHUA,OCTUBRE,2011
RECORRIDOS TERRESTRES,11,AGUAS INTERIORES,8,CHIHUAHUA,NOVIEMBRE,2011
RECORRIDOS TERRESTRES,9,AGUAS INTERIORES,8,CHIHUAHUA,DICIEMBRE,2011
RECORRIDOS ACUATICOS,7,AGUAS INTERIORES,8,CHIHUAHUA,ENERO,2011
RECORRIDOS ACUATICOS,12,AGUAS INTERIORES,8,CHIHUAHUA,FEBRERO,2011
RECORRIDOS ACUATICOS,17,AGUAS INTERIORES,8,CHIHUAHUA,MARZO,2011
RECORRIDOS ACUATICOS,20,AGUAS INTERIORES,8,CHIHUAHUA,ABRIL,2011
RECORRIDOS ACUATICOS,17,AGUAS INTERIORES,8,CHIHUAHUA,MAYO,2011
RECORRIDOS ACUATICOS,19,AGUAS INTERIORES,8,CHIHUAHUA,JUNIO,2011
RECORRIDOS ACUATICOS,42,AGUAS INTERIORES,8,CHIHUAHUA,JULIO,2011
RECORRIDOS ACUATICOS,72,AGUAS INTERIORES,8,CHIHUAHUA,AGOSTO,2011
RECORRIDOS ACUATICOS,54,AGUAS INTERIORES,8,CHIHUAHUA,SEPTIEMBRE,2011
RECORRIDOS ACUATICOS,54,AGUAS INTERIORES,8,CHIHUAHUA,OCTUBRE,2011
RECORRIDOS ACUATICOS,45,AGUAS INTERIORES,8,CHIHUAHUA,NOVIEMBRE,2011
RECORRIDOS ACUATICOS,45,AGUAS INTERIORES,8,CHIHUAHUA,DICIEMBRE,2011
PUNTOS DE REVISION,0,AGUAS INTERIORES,8,CHIHUAHUA,ENERO,2011
PUNTOS DE REVISION,0,AGUAS INTERIORES,8,CHIHUAHUA,FEBRERO,2011
PUNTOS DE REVISION,0,AGUAS INTERIORES,8,CHIHUAHUA,MARZO,2011
PUNTOS DE REVISION,0,AGUAS INTERIORES,8,CHIHUAHUA,ABRIL,2011
PUNTOS DE REVISION,0,AGUAS INTERIORES,8,CHIHUAHUA,MAYO,2011
PUNTOS DE REVISION,0,AGUAS INTERIORES,8,CHIHUAHUA,JUNIO,2011
PUNTOS DE REVISION,5,AGUAS INTERIORES,8,CHIHUAHUA,JULIO,2011
PUNTOS DE REVISION,5,AGUAS INTERIORES,8,CHIHUAHUA,AGOSTO,2011
PUNTOS DE REVISION,5,AGUAS INTERIORES,8,CHIHUAHUA,SEPTIEMBRE,2011
PUNTOS DE REVISION,5,AGUAS INTERIORES,8,CHIHUAHUA,OCTUBRE,2011
PUNTOS DE REVISION,5,AGUAS INTERIORES,8,CHIHUAHUA,NOVIEMBRE,2011
PUNTOS DE REVISION,5,AGUAS INTERIORES,8,CHIHUAHUA,DICIEMBRE,2011
PLATICAS DE PREVENCION,ND,AGUAS INTERIORES,8,CHIHUAHUA,ENERO,2011
PLATICAS DE PREVENCION,ND,AGUAS INTERIORES,8,CHIHUAHUA,FEBRERO,2011
PLATICAS DE PREVENCION,ND,AGUAS INTERIORES,8,CHIHUAHUA,MARZO,2011
PLATICAS DE PREVENCION,ND,AGUAS INTERIORES,8,CHIHUAHUA,ABRIL,2011
PLATICAS DE PREVENCION,ND,AGUAS INTERIORES,8,CHIHUAHUA,MAYO,2011
PLATICAS DE PREVENCION,ND,AGUAS INTERIORES,8,CHIHUAHUA,JUNIO,2011
PLATICAS DE PREVENCION,ND,AGUAS INTERIORES,8,CHIHUAHUA,JULIO,2011
PLATICAS DE PREVENCION,ND,AGUAS INTERIORES,8,CHIHUAHUA,AGOSTO,2011
PLATICAS DE PREVENCION,ND,AGUAS INTERIORES,8,CHIHUAHUA,SEPTIEMBRE,2011
PLATICAS DE PREVENCION,ND,AGUAS INTERIORES,8,CHIHUAHUA,OCTUBRE,2011
PLATICAS DE PREVENCION,ND,AGUAS INTERIORES,8,CHIHUAHUA,NOVIEMBRE,2011
PLATICAS DE PREVENCION,ND,AGUAS INTERIORES,8,CHIHUAHUA,DICIEMBRE,2011
INSPECCIONES REALIZADAS,1,AGUAS INTERIORES,8,CHIHUAHUA,ENERO,2011
INSPECCIONES REALIZADAS,3,AGUAS INTERIORES,8,CHIHUAHUA,FEBRERO,2011
INSPECCIONES REALIZADAS,5,AGUAS INTERIORES,8,CHIHUAHUA,MARZO,2011
INSPECCIONES REALIZADAS,5,AGUAS INTERIORES,8,CHIHUAHUA,ABRIL,2011
INSPECCIONES REALIZADAS,6,AGUAS INTERIORES,8,CHIHUAHUA,MAYO,2011
INSPECCIONES REALIZADAS,9,AGUAS INTERIORES,8,CHIHUAHUA,JUNIO,2011
INSPECCIONES REALIZADAS,7,AGUAS INTERIORES,8,CHIHUAHUA,JULIO,2011
INSPECCIONES REALIZADAS,3,AGUAS INTERIORES,8,CHIHUAHUA,AGOSTO,2011
INSPECCIONES REALIZADAS,5,AGUAS INTERIORES,8,CHIHUAHUA,SEPTIEMBRE,2011
INSPECCIONES REALIZADAS,2,AGUAS INTERIORES,8,CHIHUAHUA,OCTUBRE,2011
INSPECCIONES REALIZADAS,2,AGUAS INTERIORES,8,CHIHUAHUA,NOVIEMBRE,2011
INSPECCIONES REALIZADAS,2,AGUAS INTERIORES,8,CHIHUAHUA,DICIEMBRE,2011
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,8,CHIHUAHUA,ENERO,2011
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,8,CHIHUAHUA,FEBRERO,2011
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,8,CHIHUAHUA,MARZO,2011
ACTOS DE VIGILANCIA REALIZADOS,1,AGUAS INTERIORES,8,CHIHUAHUA,ABRIL,2011
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,8,CHIHUAHUA,MAYO,2011
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,8,CHIHUAHUA,JUNIO,2011
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,8,CHIHUAHUA,JULIO,2011
ACTOS DE VIGILANCIA REALIZADOS,29,AGUAS INTERIORES,8,CHIHUAHUA,AGOSTO,2011
ACTOS DE VIGILANCIA REALIZADOS,23,AGUAS INTERIORES,8,CHIHUAHUA,SEPTIEMBRE,2011
ACTOS DE VIGILANCIA REALIZADOS,20,AGUAS INTERIORES,8,CHIHUAHUA,OCTUBRE,2011
ACTOS DE VIGILANCIA REALIZADOS,15,AGUAS INTERIORES,8,CHIHUAHUA,NOVIEMBRE,2011
ACTOS DE VIGILANCIA REALIZADOS,15,AGUAS INTERIORES,8,CHIHUAHUA,DICIEMBRE,2011
RECORRIDOS TERRESTRES,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,ENERO,2011
RECORRIDOS TERRESTRES,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,FEBRERO,2011
RECORRIDOS TERRESTRES,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,MARZO,2011
RECORRIDOS TERRESTRES,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,ABRIL,2011
RECORRIDOS TERRESTRES,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,MAYO,2011
RECORRIDOS TERRESTRES,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,JUNIO,2011
RECORRIDOS TERRESTRES,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,JULIO,2011
RECORRIDOS TERRESTRES,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,AGOSTO,2011
RECORRIDOS TERRESTRES,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,SEPTIEMBRE,2011
RECORRIDOS TERRESTRES,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,OCTUBRE,2011
RECORRIDOS TERRESTRES,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,NOVIEMBRE,2011
RECORRIDOS TERRESTRES,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,DICIEMBRE,2011
RECORRIDOS ACUATICOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,ENERO,2011
RECORRIDOS ACUATICOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,FEBRERO,2011
RECORRIDOS ACUATICOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,MARZO,2011
RECORRIDOS ACUATICOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,ABRIL,2011
RECORRIDOS ACUATICOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,MAYO,2011
RECORRIDOS ACUATICOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,JUNIO,2011
RECORRIDOS ACUATICOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,JULIO,2011
RECORRIDOS ACUATICOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,AGOSTO,2011
RECORRIDOS ACUATICOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,SEPTIEMBRE,2011
RECORRIDOS ACUATICOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,OCTUBRE,2011
RECORRIDOS ACUATICOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,NOVIEMBRE,2011
RECORRIDOS ACUATICOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,DICIEMBRE,2011
PUNTOS DE REVISION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,ENERO,2011
PUNTOS DE REVISION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,FEBRERO,2011
PUNTOS DE REVISION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,MARZO,2011
PUNTOS DE REVISION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,ABRIL,2011
PUNTOS DE REVISION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,MAYO,2011
PUNTOS DE REVISION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,JUNIO,2011
PUNTOS DE REVISION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,JULIO,2011
PUNTOS DE REVISION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,AGOSTO,2011
PUNTOS DE REVISION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,SEPTIEMBRE,2011
PUNTOS DE REVISION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,OCTUBRE,2011
PUNTOS DE REVISION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,NOVIEMBRE,2011
PUNTOS DE REVISION,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,DICIEMBRE,2011
PLATICAS DE PREVENCION,ND,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,ENERO,2011
PLATICAS DE PREVENCION,ND,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,FEBRERO,2011
PLATICAS DE PREVENCION,ND,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,MARZO,2011
PLATICAS DE PREVENCION,ND,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,ABRIL,2011
PLATICAS DE PREVENCION,ND,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,MAYO,2011
PLATICAS DE PREVENCION,ND,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,JUNIO,2011
PLATICAS DE PREVENCION,ND,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,JULIO,2011
PLATICAS DE PREVENCION,ND,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,AGOSTO,2011
PLATICAS DE PREVENCION,ND,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,SEPTIEMBRE,2011
PLATICAS DE PREVENCION,ND,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,OCTUBRE,2011
PLATICAS DE PREVENCION,ND,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,NOVIEMBRE,2011
PLATICAS DE PREVENCION,ND,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,DICIEMBRE,2011
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,ENERO,2011
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,FEBRERO,2011
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,MARZO,2011
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,ABRIL,2011
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,MAYO,2011
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,JUNIO,2011
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,JULIO,2011
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,AGOSTO,2011
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,SEPTIEMBRE,2011
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,OCTUBRE,2011
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,NOVIEMBRE,2011
INSPECCIONES REALIZADAS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,DICIEMBRE,2011
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,ENERO,2011
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,FEBRERO,2011
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,MARZO,2011
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,ABRIL,2011
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,MAYO,2011
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,JUNIO,2011
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,JULIO,2011
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,AGOSTO,2011
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,SEPTIEMBRE,2011
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,OCTUBRE,2011
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,NOVIEMBRE,2011
ACTOS DE VIGILANCIA REALIZADOS,0,AGUAS INTERIORES,5,COAHUILA DE ZARAGOZA,DICIEMBRE,2011
RECORRIDOS TERRESTRES,60,PACIFICO SUR,6,COLIMA,ENERO,2011
RECORRIDOS TERRESTRES,61,PACIFICO SUR,6,COLIMA,FEBRERO,2011
RECORRIDOS TERRESTRES,67,PACIFICO SUR,6,COLIMA,MARZO,2011
RECORRIDOS TERRESTRES,55,PACIFICO SUR,6,COLIMA,ABRIL,2011
RECORRIDOS TERRESTRES,55,PACIFICO SUR,6,COLIMA,MAYO,2011
RECORRIDOS TERRESTRES,58,PACIFICO SUR,6,COLIMA,JUNIO,2011
RECORRIDOS TERRESTRES,60,PACIFICO SUR,6,COLIMA,JULIO,2011
RECORRIDOS TERRESTRES,63,PACIFICO SUR,6,COLIMA,AGOSTO,2011
RECORRIDOS TERRESTRES,62,PACIFICO SUR,6,COLIMA,SEPTIEMBRE,2011
RECORRIDOS TERRESTRES,61,PACIFICO SUR,6,COLIMA,OCTUBRE,2011
RECORRIDOS TERRESTRES,61,PACIFICO SUR,6,COLIMA,NOVIEMBRE,2011
RECORRIDOS TERRESTRES,52,PACIFICO SUR,6,COLIMA,DICIEMBRE,2011
RECORRIDOS ACUATICOS,6,PACIFICO SUR,6,COLIMA,ENERO,2011
RECORRIDOS ACUATICOS,11,PACIFICO SUR,6,COLIMA,FEBRERO,2011
RECORRIDOS ACUATICOS,10,PACIFICO SUR,6,COLIMA,MARZO,2011
RECORRIDOS ACUATICOS,11,PACIFICO SUR,6,COLIMA,ABRIL,2011
RECORRIDOS ACUATICOS,12,PACIFICO SUR,6,COLIMA,MAYO,2011
RECORRIDOS ACUATICOS,8,PACIFICO SUR,6,COLIMA,JUNIO,2011
RECORRIDOS ACUATICOS,8,PACIFICO SUR,6,COLIMA,JULIO,2011
RECORRIDOS ACUATICOS,8,PACIFICO SUR,6,COLIMA,AGOSTO,2011
RECORRIDOS ACUATICOS,9,PACIFICO SUR,6,COLIMA,SEPTIEMBRE,2011
RECORRIDOS ACUATICOS,7,PACIFICO SUR,6,COLIMA,OCTUBRE,2011
RECORRIDOS ACUATICOS,11,PACIFICO SUR,6,COLIMA,NOVIEMBRE,2011
RECORRIDOS ACUATICOS,1,PACIFICO SUR,6,COLIMA,DICIEMBRE,2011
PUNTOS DE REVISION,4,PACIFICO SUR,6,COLIMA,ENERO,2011
PUNTOS DE REVISION,4,PACIFICO SUR,6,COLIMA,FEBRERO,2011
PUNTOS DE REVISION,4,PACIFICO SUR,6,COLIMA,MARZO,2011
PUNTOS DE REVISION,4,PACIFICO SUR,6,COLIMA,ABRIL,2011
PUNTOS DE REVISION,4,PACIFICO SUR,6,COLIMA,MAYO,2011
PUNTOS DE REVISION,4,PACIFICO SUR,6,COLIMA,JUNIO,2011
PUNTOS DE REVISION,4,PACIFICO SUR,6,COLIMA,JULIO,2011
PUNTOS DE REVISION,4,PACIFICO SUR,6,COLIMA,AGOSTO,2011
PUNTOS DE REVISION,4,PACIFICO SUR,6,COLIMA,SEPTIEMBRE,2011
PUNTOS DE REVISION,4,PACIFICO SUR,6,COLIMA,OCTUBRE,2011
PUNTOS DE REVISION,4,PACIFICO SUR,6,COLIMA,NOVIEMBRE,2011
PUNTOS DE REVISION,4,PACIFICO SUR,6,COLIMA,DICIEMBRE,2011
PLATICAS DE PREVENCION,ND,PACIFICO SUR,6,COLIMA,ENERO,2011
PLATICAS DE PREVENCION,ND,PACIFICO SUR,6,COLIMA,FEBRERO,2011
PLATICAS DE PREVENCION,ND,PACIFICO SUR,6,COLIMA,MARZO,2011
PLATICAS DE PREVENCION,ND,PACIFICO SUR,6,COLIMA,ABRIL,2011
PLATICAS DE PREVENCION,ND,PACIFICO SUR,6,COLIMA,MAYO,2011
PLATICAS DE PREVENCION,ND,PACIFICO SUR,6,COLIMA,JUNIO,2011
PLATICAS DE PREVENCION,ND,PACIFICO SUR,6,COLIMA,JULIO,2011
PLATICAS DE PREVENCION,ND,PACIFICO SUR,6,COLIMA,AGOSTO,2011
PLATICAS DE PREVENCION,ND,PACIFICO SUR,6,COLIMA,SEPTIEMBRE,2011
PLATICAS DE PREVENCION,ND,PACIFICO SUR,6,COLIMA,OCTUBRE,2011
PLATICAS DE PREVENCION,ND,PACIFICO SUR,6,COLIMA,NOVIEMBRE,2011
PLATICAS DE PREVENCION,ND,PACIFICO SUR,6,COLIMA,DICIEMBRE,2011
INSPECCIONES REALIZADAS,7,PACIFICO SUR,6,COLIMA,ENERO,2011
INSPECCIONES REALIZADAS,11,PACIFICO SUR,6,COLIMA,FEBRERO,2011
INSPECCIONES REALIZADAS,6,PACIFICO SUR,6,COLIMA,MARZO,2011
INSPECCIONES REALIZADAS,14,PACIFICO SUR,6,COLIMA,ABRIL,2011
INSPECCIONES REALIZADAS,4,PACIFICO SUR,6,COLIMA,MAYO,2011
INSPECCIONES REALIZADAS,15,PACIFICO SUR,6,COLIMA,JUNIO,2011
INSPECCIONES REALIZADAS,16,PACIFICO SUR,6,COLIMA,JULIO,2011
INSPECCIONES REALIZADAS,20,PACIFICO SUR,6,COLIMA,AGOSTO,2011
INSPECCIONES REALIZADAS,15,PACIFICO SUR,6,COLIMA,SEPTIEMBRE,2011
INSPECCIONES REALIZADAS,7,PACIFICO SUR,6,COLIMA,OCTUBRE,2011
