GUÍA DEL USUARIO: SE ANEXAN DATOS DE AVISOS DE ARRIBO DE ESPECIES PESQUERAS CAPTURADAS EN MÉXICO DEL AÑO 2014. LAS ENTIDADES FEDERATIVAS SE ORDENAN ALFABETICAMENTE. |||||||||||||||
ENTIDAD FEDERATIVA|CLAVE SITIO DE DESEMBARQUE|NOMBRE SITIO DE DESEMBARQUE|LUGAR DE CAPTURA|CLAVE LUGAR DE CAPTURA|CLAVE OFICINA|OFICINA|MES|AÑO|NOMBRE PRINCIPAL|CLAVE ESPECIE|NOMBRE ESPECIE|PESO DESEMBARCADO|PESO VIVO|VALOR|LITORAL
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|JUNIO|2014|CALAMAR|1681623H|CALAMAR GIGANTE DESV. FCO.|711|782.1|4977|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|SEPTIEMBRE|2014|OTRAS|6291413H|PESCADO BLANCO DE AGUA DULCE ENT. FCO.|100|100|1000|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|SEPTIEMBRE|2014|TIBURON|6461628H|ANGELITO DESV. FCO.|150|165|1500|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|SEPTIEMBRE|2014|CABRILLA|1391424H|CABRILLA ENT. FCA.|500|500|5000|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|SEPTIEMBRE|2014|RAYA Y SIMILARES|4641627H|MANTA DESV. FCA.|50|55|300|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|FEBRERO|2014|CABRILLA|1391622H|CABRILLA DESV. FCA.|325|357.5|11375|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|FEBRERO|2014|CORVINA|2681625H|CORVINA DESV. FCA.|216|237.6|4320|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|FEBRERO|2014|OTRAS|3671625H|VIEJA DESV. FCA.|94|103.4|1128|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|FEBRERO|2014|LENGUADO|3981628H|LENGUADO DESV. FCO.|1265|1391.5|37950|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|FEBRERO|2014|RAYA Y SIMILARES|4641627H|MANTA DESV. FCA.|163|179.3|1956|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|FEBRERO|2014|TIBURON|6461628H|ANGELITO DESV. FCO.|119|130.9|2023|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|FEBRERO|2014|PULPO|7281629H|PULPO DESV. FCO.|570|627|19950|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|FEBRERO|2014|OTRAS|1271428H|BURRITO ENT. FCO.|1212|1212|10908|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|FEBRERO|2014|OTRAS|1331420H|RAYADILLO ENT. FCO.|333|333|2664|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|MAYO|2014|CALAMAR|1671627H|CALAMAR DESV. FCO.|20000|22000|80000|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|JULIO|2014|PULPO|7281629H|PULPO DESV. FCO.|2800|3080|84000|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|AGOSTO|2014|OTRAS|1331420H|RAYADILLO ENT. FCO.|95|95|570|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|AGOSTO|2014|OTRAS|1521426H|EXTRANJERO ENT. FCO.|74|74|740|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|AGOSTO|2014|CORVINA|2681625H|CORVINA DESV. FCA.|26|28.6|260|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|AGOSTO|2014|OTRAS|3671427H|VIEJA ENT. FCA.|14|14|140|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|AGOSTO|2014|LENGUADO|3981628H|LENGUADO DESV. FCO.|10|11|170|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|AGOSTO|2014|LISA|4101416H|LISA DE AGUA DULCE ENT. FCA.|3552|3552|28416|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|AGOSTO|2014|MOJARRA|5141411H|MOJARRA DE AGUA DULCE ENT. FCA.|268|268|2680|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|AGOSTO|2014|OTRAS|6431423H|AGUADO ENT. FCO.|310|310|2480|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|AGOSTO|2014|OTRAS|6801427H|FAJADO ENT. FCO.|128|128|768|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|AGOSTO|2014|PULPO|7281629H|PULPO DESV. FCO.|150|165|3750|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|SEPTIEMBRE|2014|OTRAS|1521426H|EXTRANJERO ENT. FCO.|3375|3375|20250|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|SEPTIEMBRE|2014|OTRAS|3671427H|VIEJA ENT. FCA.|126|126|756|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|SEPTIEMBRE|2014|RAYA Y SIMILARES|4750220H|MANTARRAYA ALETA FCA.|185|370|1110|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|SEPTIEMBRE|2014|OTRAS|6291413H|PESCADO BLANCO DE AGUA DULCE ENT. FCO.|393|393|2358|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|SEPTIEMBRE|2014|TIBURON|6460927H|ANGELITO DESV. Y DESC. FCO.|375|468.75|3000|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|SEPTIEMBRE|2014|OTRAS|7501620H|LAPON DESV. FCO.|35|38.5|210|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|SEPTIEMBRE|2014|CAZON|8341620H|CAZON DESV. FCO.|65|71.5|520|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|SEPTIEMBRE|2014|TIBURON|8421422H|GATA ENT. FCA.|75|75|450|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|SEPTIEMBRE|2014|CABRILLA|1390921H|CABRILLA DESV. Y DESC. FCA.|143|178.75|2574|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|SEPTIEMBRE|2014|CABRILLA|1391622H|CABRILLA DESV. FCA.|93|102.3|558|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|SEPTIEMBRE|2014|OTRAS|2551620H|COCHI DESV. FCO.|57|62.7|513|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|SEPTIEMBRE|2014|OTRAS|3671625H|VIEJA DESV. FCA.|43|47.3|430|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|SEPTIEMBRE|2014|LISA|4101416H|LISA DE AGUA DULCE ENT. FCA.|1236|1236|9888|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|SEPTIEMBRE|2014|RAYA Y SIMILARES|4631628H|PEZ GUITARRA DESV. FCO.|54|59.4|486|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|SEPTIEMBRE|2014|RAYA Y SIMILARES|4641627H|MANTA DESV. FCA.|367|403.7|3303|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|SEPTIEMBRE|2014|OTRAS|6431423H|AGUADO ENT. FCO.|427|427|3843|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|SEPTIEMBRE|2014|TIBURON|6461420H|ANGELITO ENT. FCO.|53|53|901|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|SEPTIEMBRE|2014|SIERRA|8131427H|SIERRA ENT. FCA.|35|35|210|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|SEPTIEMBRE|2014|CAZON|8341422H|CAZON ENT. FCO.|130|130|2210|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|ENERO|2014|OTRAS|1271428H|BURRITO ENT. FCO.|166|166|996|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|ENERO|2014|CABRILLA|1391622H|CABRILLA DESV. FCA.|176|193.6|1056|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|ENERO|2014|OTRAS|1521426H|EXTRANJERO ENT. FCO.|68|68|680|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|ENERO|2014|LENGUADO|3981628H|LENGUADO DESV. FCO.|1050|1155|17850|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|ENERO|2014|RAYA Y SIMILARES|4631628H|PEZ GUITARRA DESV. FCO.|178|195.8|1602|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|ENERO|2014|RAYA Y SIMILARES|4640223H|MANTA ALETA DE FCA.|753|1506|7530|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|ENERO|2014|MOJARRA|5141411H|MOJARRA DE AGUA DULCE ENT. FCA.|140|140|1400|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|ENERO|2014|OTRAS|6431423H|AGUADO ENT. FCO.|66|66|660|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|ENERO|2014|TIBURON|6461628H|ANGELITO DESV. FCO.|312|343.2|4680|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|ENERO|2014|PULPO|7281629H|PULPO DESV. FCO.|1350|1485|33750|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|ENERO|2014|CAZON|8341620H|CAZON DESV. FCO.|94|103.4|1410|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|MARZO|2014|OTRAS|1271428H|BURRITO ENT. FCO.|258|258|1548|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|MARZO|2014|BAQUETA|1421627H|BAQUETA DESV. FCA.|15|16.5|600|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|MARZO|2014|OTRAS|1521426H|EXTRANJERO ENT. FCO.|416|416|4160|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|MARZO|2014|LENGUADO|3981628H|LENGUADO DESV. FCO.|1995|2194.5|35910|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|MARZO|2014|LISA|4101416H|LISA DE AGUA DULCE ENT. FCA.|211|211|1688|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|MARZO|2014|RAYA Y SIMILARES|4631628H|PEZ GUITARRA DESV. FCO.|138|151.80000000000001|1242|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|MARZO|2014|RAYA Y SIMILARES|4640223H|MANTA ALETA DE FCA.|197|394|1773|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|MARZO|2014|MOJARRA|5141411H|MOJARRA DE AGUA DULCE ENT. FCA.|49|49|490|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|MARZO|2014|TIBURON|6461628H|ANGELITO DESV. FCO.|32|35.200000000000003|480|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|MARZO|2014|PULPO|7281629H|PULPO DESV. FCO.|934|1027.4000000000001|23350|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|MARZO|2014|CAZON|8341620H|CAZON DESV. FCO.|160|176|2400|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|JULIO|2014|BONITO|0631424H|BONITO ENT. FCO.|75|75|450|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|JULIO|2014|OTRAS|1521426H|EXTRANJERO ENT. FCO.|3121|3121|18726|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|JULIO|2014|CALAMAR|1671429H|CALAMAR ENT. FCO.|102|102|306|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|JULIO|2014|OTRAS|3671427H|VIEJA ENT. FCA.|105|105|630|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|JULIO|2014|OTRAS|6291413H|PESCADO BLANCO DE AGUA DULCE ENT. FCO.|315|315|1890|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|JULIO|2014|PULPO|7281629H|PULPO DESV. FCO.|145|159.5|3190|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|SEPTIEMBRE|2014|PULPO|7281629H|PULPO DESV. FCO.|370|407|4070|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|SEPTIEMBRE|2014|JAIBA|3371424D|JAIBA COCIDA|255|408|2805|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|SEPTIEMBRE|2014|OTRAS|6291413H|PESCADO BLANCO DE AGUA DULCE ENT. FCO.|570|570|4560|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|ENERO|2014|TIBURON|6461628H|ANGELITO DESV. FCO.|84|92.4|1260|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|ENERO|2014|CAZON|8341620H|CAZON DESV. FCO.|325|357.5|4875|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|ENERO|2014|OTRAS|1271428H|BURRITO ENT. FCO.|3555|3555|21330|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|ENERO|2014|CABRILLA|1391622H|CABRILLA DESV. FCA.|121|133.1|726|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|ENERO|2014|CABRILLA|1391622H|CABRILLA DESV. FCA.|136|149.6|2448|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|ENERO|2014|OTRAS|1521426H|EXTRANJERO ENT. FCO.|68|68|612|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|ENERO|2014|LENGUADO|3981628H|LENGUADO DESV. FCO.|329|361.9|5593|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|ENERO|2014|RAYA Y SIMILARES|4631628H|PEZ GUITARRA DESV. FCO.|56|61.6|504|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|ENERO|2014|RAYA Y SIMILARES|4640223H|MANTA ALETA DE FCA.|92|184|920|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|FEBRERO|2014|CALAMAR|1681428H|CALAMAR GIGANTE ENT. FCO.|300|300|2700|PACIFICO
BAJA CALIFORNIA|201130|EL BARRIL|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|FEBRERO|2014|PULPO|7281629H|PULPO DESV. FCO.|550|605|17600|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|MARZO|2014|CABRILLA|1391622H|CABRILLA DESV. FCA.|76|83.6|1368|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|MARZO|2014|JUREL|3481421H|JUREL ENT. FCO.|25|25|250|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|MARZO|2014|OTRAS|3671427H|VIEJA ENT. FCA.|51|51|510|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|MARZO|2014|LENGUADO|3981628H|LENGUADO DESV. FCO.|2091|2300.1|37638|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|MARZO|2014|RAYA Y SIMILARES|4631628H|PEZ GUITARRA DESV. FCO.|175|192.5|1575|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|MARZO|2014|RAYA Y SIMILARES|4640223H|MANTA ALETA DE FCA.|140|280|1400|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|MARZO|2014|TIBURON|6461628H|ANGELITO DESV. FCO.|132|145.19999999999999|1980|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|MARZO|2014|PULPO|7281629H|PULPO DESV. FCO.|1662|1828.2|33240|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|MARZO|2014|OTRAS|7501422H|LAPON ENT. FCO.|87|87|522|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|MARZO|2014|CAZON|8341620H|CAZON DESV. FCO.|264|290.39999999999998|3960|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|ABRIL|2014|CABRILLA|1391622H|CABRILLA DESV. FCA.|343|377.3|3430|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|ABRIL|2014|JUREL|3481421H|JUREL ENT. FCO.|428|428|8560|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|ABRIL|2014|LENGUADO|3981628H|LENGUADO DESV. FCO.|236|259.60000000000002|10620|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|ABRIL|2014|RAYA Y SIMILARES|4631628H|PEZ GUITARRA DESV. FCO.|15|16.5|150|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|ABRIL|2014|RAYA Y SIMILARES|4751624H|MANTARRAYA DESV. FCA.|39|42.9|390|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|ABRIL|2014|CAZON|8340929H|CAZON DESV. Y DESC. FCO.|10.5|13.125|178.5|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|ABRIL|2014|TIBURON|8580920H|TIBURON ANGELITO DESV. Y DESC. FCO.|212|265|3604|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|MARZO|2014|OTRAS|1521426H|EXTRANJERO ENT. FCO.|100|100|600|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|MARZO|2014|PULPO|7281629H|PULPO DESV. FCO.|110|121|3300|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|MAYO|2014|CALAMAR|1671627H|CALAMAR DESV. FCO.|20152|22167.200000000001|60456|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|MAYO|2014|OTRAS|1331420H|RAYADILLO ENT. FCO.|55|55|330|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|MAYO|2014|CABRILLA|1391622H|CABRILLA DESV. FCA.|1330|1463|7980|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|MAYO|2014|OTRAS|1521426H|EXTRANJERO ENT. FCO.|110|110|1100|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|MAYO|2014|OTRAS|2550929H|COCHI DESV. Y DESC. FCO.|136|170|1224|PACIFICO
BAJA CALIFORNIA|201000|BAHIA DE LOS ANGELES|BAHIA DE LOS ANGELES|201000|201|BAHIA DE LOS ANGELES|MAYO|2014|CORVINA|2681427H|CORVINA ENT. FCA.|224|224|2240|PACIFICO
